Date,Time,Date & Time,IP - EMF 23,IP - EMF 33,IP - EMF 47,WS01-DMA07-CMP01,WS01-DMA07-CMP 02,WS01-DMA07-CMP 03,WS01-DMA07-CMP04 ,WS01-DMA07-AZP 01,IF - EMF 23,IF - EMF 33,IF - EMF 47
23/10/2021,10:30:00 AM,23/10/2021   10:30:00,,,,,2.93,2.93,2.2,2.93,,,
23/10/2021,10:45:00 AM,23/10/2021   10:45:00,,,,,2.93,2.93,1.95,2.93,,,
23/10/2021,11:00:00 AM,23/10/2021   11:00:00,,,,,2.68,3.17,1.95,2.93,,,
23/10/2021,11:15:00 AM,23/10/2021   11:15:00,,,,,2.93,2.93,1.95,2.68,,,
23/10/2021,11:30:00 AM,23/10/2021   11:30:00,,,,,2.68,2.68,1.71,2.68,,,
23/10/2021,11:45:00 AM,23/10/2021   11:45:00,,,,,2.44,2.93,1.71,2.44,,,
23/10/2021,12:00:00 PM,23/10/2021   12:00:00,,,,,2.93,2.93,1.95,2.68,,,
23/10/2021,12:15:00 PM,23/10/2021   12:15:00,,,,,2.93,3.17,1.95,2.93,,,
23/10/2021,12:30:00 PM,23/10/2021   12:30:00,,,,,3.17,2.93,2.2,3.17,,,
23/10/2021,12:45:00 PM,23/10/2021   12:45:00,,,,,2.93,3.17,1.95,2.68,,,
23/10/2021,01:00:00 PM,23/10/2021   13:00:00,,,,,3.17,2.93,1.95,2.68,,,
23/10/2021,01:15:00 PM,23/10/2021   13:15:00,,,,,2.93,3.17,1.95,2.93,,,
23/10/2021,01:30:00 PM,23/10/2021   13:30:00,,,,,3.17,3.41,1.95,2.68,,,
23/10/2021,01:45:00 PM,23/10/2021   13:45:00,,,,,3.41,3.17,1.71,2.93,,,
23/10/2021,02:00:00 PM,23/10/2021   14:00:00,,,,,3.17,3.17,2.2,2.93,,,
23/10/2021,02:15:00 PM,23/10/2021   14:15:00,,,,,3.17,3.17,1.95,2.93,,,
23/10/2021,02:30:00 PM,23/10/2021   14:30:00,,,,,3.17,3.41,2.2,3.17,,,
23/10/2021,02:45:00 PM,23/10/2021   14:45:00,,,,,3.41,3.41,1.95,3.41,,,
23/10/2021,03:00:00 PM,23/10/2021   15:00:00,,,,,3.41,3.66,2.44,3.66,,,
23/10/2021,03:15:00 PM,23/10/2021   15:15:00,,,,,3.66,3.66,2.44,3.41,,,
23/10/2021,03:30:00 PM,23/10/2021   15:30:00,,,,,3.9,3.66,2.68,3.9,,,
23/10/2021,03:45:00 PM,23/10/2021   15:45:00,,,,,3.9,3.9,2.93,3.9,,,
23/10/2021,04:00:00 PM,23/10/2021   16:00:00,,,,,3.66,3.9,2.93,3.9,,,
23/10/2021,04:15:00 PM,23/10/2021   16:15:00,,,,,4.15,4.15,3.17,4.39,,,
23/10/2021,04:30:00 PM,23/10/2021   16:30:00,,,,,4.15,4.39,3.41,4.39,,,
23/10/2021,04:45:00 PM,23/10/2021   16:45:00,,,,,4.15,4.39,3.41,4.39,,,
23/10/2021,05:00:00 PM,23/10/2021   17:00:00,,,,,4.15,4.39,3.41,4.63,,,
23/10/2021,05:15:00 PM,23/10/2021   17:15:00,,,,,4.15,4.39,3.66,4.39,,,
23/10/2021,05:30:00 PM,23/10/2021   17:30:00,,,,,4.15,4.39,3.17,4.63,,,
23/10/2021,05:45:00 PM,23/10/2021   17:45:00,,,,,4.15,4.39,3.66,4.63,,,
23/10/2021,06:00:00 PM,23/10/2021   18:00:00,,,,,4.15,3.9,3.41,4.39,,,
23/10/2021,06:15:00 PM,23/10/2021   18:15:00,,,,,4.88,4.63,4.15,5.12,,,
23/10/2021,06:30:00 PM,23/10/2021   18:30:00,,,,,4.88,4.88,3.9,5.12,,,
23/10/2021,06:45:00 PM,23/10/2021   18:45:00,,,,,4.88,4.63,4.15,5.12,,,
23/10/2021,07:00:00 PM,23/10/2021   19:00:00,,,,,5.37,5.37,4.39,5.37,,,
23/10/2021,07:15:00 PM,23/10/2021   19:15:00,,,,,5.12,4.88,4.15,5.61,,,
23/10/2021,07:30:00 PM,23/10/2021   19:30:00,,,,,5.37,5.12,4.39,5.61,,,
23/10/2021,07:45:00 PM,23/10/2021   19:45:00,,,,,4.63,4.63,3.66,4.63,,,
23/10/2021,08:00:00 PM,23/10/2021   20:00:00,,,,,4.39,4.63,3.66,4.63,,,
23/10/2021,08:15:00 PM,23/10/2021   20:15:00,,,,,4.39,4.63,3.66,4.88,,,
23/10/2021,08:30:00 PM,23/10/2021   20:30:00,,,,,4.63,4.39,3.66,4.63,,,
23/10/2021,08:45:00 PM,23/10/2021   20:45:00,,,,,4.63,4.63,3.9,4.88,,,
23/10/2021,09:00:00 PM,23/10/2021   21:00:00,,,,,4.88,4.88,4.15,5.37,,,
23/10/2021,09:15:00 PM,23/10/2021   21:15:00,,,,,5.12,4.88,3.66,5.12,,,
23/10/2021,09:30:00 PM,23/10/2021   21:30:00,,,,,4.88,4.88,3.9,5.12,,,
23/10/2021,09:45:00 PM,23/10/2021   21:45:00,,,,,4.88,4.88,3.9,4.88,,,
23/10/2021,10:00:00 PM,23/10/2021   22:00:00,,,,,4.39,4.88,3.9,4.63,,,
23/10/2021,10:15:00 PM,23/10/2021   22:15:00,,,,,4.39,4.63,3.66,4.63,,,
23/10/2021,10:30:00 PM,23/10/2021   22:30:00,,,,,4.63,4.15,3.41,4.88,,,
23/10/2021,10:45:00 PM,23/10/2021   22:45:00,,,,,4.63,4.63,3.66,4.63,,,
23/10/2021,11:00:00 PM,23/10/2021   23:00:00,,,,,4.88,4.39,3.66,4.88,,,
23/10/2021,11:15:00 PM,23/10/2021   23:15:00,,,,,0.24,1.22,0,0,,,
23/10/2021,11:30:00 PM,23/10/2021   23:30:00,,,,,0.49,0.73,0,0,,,
23/10/2021,11:45:00 PM,23/10/2021   23:45:00,,,,,0.49,0.73,0,0,,,
24/10/2021,12:00:00 AM,24/10/2021   00:00:00,,,,,0.49,0.73,0,0,,,
24/10/2021,12:15:00 AM,24/10/2021   00:15:00,,,,,0.49,0.98,0,0,,,
24/10/2021,12:30:00 AM,24/10/2021   00:30:00,,,,,0.24,0.73,0,0,,,
24/10/2021,12:45:00 AM,24/10/2021   00:45:00,,,,,0.24,0.73,0,0,,,
24/10/2021,01:00:00 AM,24/10/2021   01:00:00,,,,,0.49,0.73,0,0,,,
24/10/2021,01:15:00 AM,24/10/2021   01:15:00,,,,,0,0.98,0,0,,,
24/10/2021,01:30:00 AM,24/10/2021   01:30:00,,,,,0.24,0.73,0,0,,,
24/10/2021,01:45:00 AM,24/10/2021   01:45:00,,,,,0.24,0.73,0,0,,,
24/10/2021,02:00:00 AM,24/10/2021   02:00:00,,,,,0.24,0.73,0,0,,,
24/10/2021,02:15:00 AM,24/10/2021   02:15:00,,,,,0.24,0.73,0,0,,,
24/10/2021,02:30:00 AM,24/10/2021   02:30:00,,,,,0.49,0.73,0,0,,,
24/10/2021,02:45:00 AM,24/10/2021   02:45:00,,,,,0.24,0.98,0,0,,,
24/10/2021,03:00:00 AM,24/10/2021   03:00:00,,,,,0,0.98,0,0,,,
24/10/2021,03:15:00 AM,24/10/2021   03:15:00,,,,,0.24,0.98,0,0,,,
24/10/2021,03:30:00 AM,24/10/2021   03:30:00,,,,,0.49,0.73,0,0,,,
24/10/2021,03:45:00 AM,24/10/2021   03:45:00,,,,,0.24,0.73,0,0,,,
24/10/2021,04:00:00 AM,24/10/2021   04:00:00,,,,,0.24,0.73,0,0,,,
24/10/2021,04:15:00 AM,24/10/2021   04:15:00,,,,,0.24,0.73,0,0,,,
24/10/2021,04:30:00 AM,24/10/2021   04:30:00,,,,,0.24,0.98,0,0,,,
24/10/2021,04:45:00 AM,24/10/2021   04:45:00,,,,,0.24,0.73,0,0,,,
24/10/2021,05:00:00 AM,24/10/2021   05:00:00,,,,,1.46,3.17,2.68,3.41,,,
24/10/2021,05:15:00 AM,24/10/2021   05:15:00,,,,,4.15,3.9,3.17,4.63,,,
24/10/2021,05:30:00 AM,24/10/2021   05:30:00,,,,,3.9,4.15,3.41,4.39,,,
24/10/2021,05:45:00 AM,24/10/2021   05:45:00,,,,,4.39,4.15,3.41,4.88,,,
24/10/2021,06:00:00 AM,24/10/2021   06:00:00,,,,,4.15,4.39,3.41,4.63,,,
24/10/2021,06:15:00 AM,24/10/2021   06:15:00,,,,,3.66,3.41,2.68,4.39,,,
24/10/2021,06:30:00 AM,24/10/2021   06:30:00,,,,,3.9,3.66,2.68,4.15,,,
24/10/2021,06:45:00 AM,24/10/2021   06:45:00,,,,,3.41,3.66,2.68,3.9,,,
24/10/2021,07:00:00 AM,24/10/2021   07:00:00,,,,,3.41,3.41,2.44,3.9,,,
24/10/2021,07:15:00 AM,24/10/2021   07:15:00,,,,,3.41,3.17,2.44,3.66,,,
24/10/2021,07:30:00 AM,24/10/2021   07:30:00,,,,,3.17,2.93,2.2,3.66,,,
24/10/2021,07:45:00 AM,24/10/2021   07:45:00,,,,,3.17,3.17,2.2,3.66,,,
24/10/2021,08:00:00 AM,24/10/2021   08:00:00,,,,,3.17,2.93,2.2,3.41,,,
24/10/2021,6.45.00 PM,24/10/2021   18:45:00,,,,,2.93,3.17,2.2,3.17,,,
24/10/2021,6.50.00 PM,24/10/2021   18:50:00,,,,,2.93,3.17,2.2,3.41,,,
24/10/2021,6.55.00 PM,24/10/2021   18:55:00,,,,,3.17,3.17,2.2,3.17,,,
24/10/2021,7.00.00 PM,24/10/2021   19:00:00,,,,,2.68,2.93,1.95,2.93,,,
24/10/2021,7.05.00 PM,24/10/2021   19:05:00,,,,,2.68,2.93,1.95,2.93,,,
24/10/2021,7.10.00 PM,24/10/2021   19:10:00,,,,,2.93,2.68,1.71,3.17,,,
24/10/2021,7.15.00 PM,24/10/2021   19:15:00,,,,,2.93,2.93,1.71,2.93,,,
24/10/2021,7.20.00 PM,24/10/2021   19:20:00,,,,,2.68,2.68,1.95,2.93,,,
24/10/2021,7.25.00 PM,24/10/2021   19:25:00,,,,,2.93,2.93,1.95,2.93,,,
24/10/2021,7.30.00 PM,24/10/2021   19:30:00,,,,,2.68,2.93,1.95,2.93,,,
24/10/2021,7.35.00 PM,24/10/2021   19:35:00,,,,,2.68,2.93,1.71,2.93,,,
24/10/2021,7.40.00 PM,24/10/2021   19:40:00,,,,,2.68,2.68,1.95,2.93,,,
24/10/2021,7.45.00 PM,24/10/2021   19:45:00,,,,,2.44,2.68,1.71,2.68,,,
24/10/2021,7.50.00 PM,24/10/2021   19:50:00,,,,,2.44,2.44,1.71,2.44,,,
24/10/2021,7.55.00 PM,24/10/2021   19:55:00,,,,,2.68,2.68,1.71,2.68,,,
24/10/2021,8.00.00 PM,24/10/2021   20:00:00,,,,,2.68,2.93,1.71,2.93,,,
24/10/2021,8.05.00 PM,24/10/2021   20:05:00,,,,,2.68,2.68,1.71,2.68,,,
24/10/2021,8.10.00 PM,24/10/2021   20:10:00,,,,,2.68,2.68,1.71,2.68,,,
24/10/2021,8.15.00 PM,24/10/2021   20:15:00,,,,,2.68,2.68,1.46,2.44,,,
24/10/2021,8.20.00 PM,24/10/2021   20:20:00,,,,,2.68,2.93,1.71,2.68,,,
24/10/2021,8.25.00 PM,24/10/2021   20:25:00,,,,,2.44,2.93,1.46,2.44,,,
24/10/2021,8.30.00 PM,24/10/2021   20:30:00,,,,,2.93,2.93,1.95,2.68,,,
24/10/2021,8.35.00 PM,24/10/2021   20:35:00,,,,,2.68,2.93,1.71,2.93,,,
24/10/2021,8.40.00 PM,24/10/2021   20:40:00,,,,,2.68,2.68,1.46,2.68,,,
24/10/2021,8.45.00 PM,24/10/2021   20:45:00,,,,,2.2,2.44,1.46,2.68,,,
24/10/2021,8.50.00 PM,24/10/2021   20:50:00,,,,,2.68,2.93,1.71,2.93,,,
24/10/2021,8.55.00 PM,24/10/2021   20:55:00,,,,,2.68,2.93,1.95,2.93,,,
24/10/2021,9.00.00 PM,24/10/2021   21:00:00,,,,,2.68,3.17,1.95,3.17,,,
24/10/2021,9.05.00 PM,24/10/2021   21:05:00,,,,,3.17,3.17,2.2,3.17,,,
24/10/2021,9.10.00 PM,24/10/2021   21:10:00,,,,,3.41,3.41,2.44,3.66,,,
24/10/2021,9.15.00 PM,24/10/2021   21:15:00,,,,,3.66,3.66,2.68,3.9,,,
24/10/2021,9.20.00 PM,24/10/2021   21:20:00,,,,,3.9,3.66,2.93,3.9,,,
24/10/2021,9.25.00 PM,24/10/2021   21:25:00,,,,,3.9,3.9,2.68,3.9,,,
24/10/2021,9.30.00 PM,24/10/2021   21:30:00,,,,,3.9,3.9,2.93,4.15,,,
24/10/2021,9.35.00 PM,24/10/2021   21:35:00,,,,,4.15,3.9,3.17,4.15,,,
24/10/2021,9.40.00 PM,24/10/2021   21:40:00,,,,,4.15,4.15,3.17,4.15,,,
24/10/2021,9.45.00 PM,24/10/2021   21:45:00,,,,,4.15,4.15,3.17,4.15,,,
24/10/2021,9.50.00 PM,24/10/2021   21:50:00,,,,,4.15,4.15,3.17,4.15,,,
24/10/2021,9.55.00 PM,24/10/2021   21:55:00,,,,,3.66,3.9,2.68,3.9,,,
24/10/2021,10.00.00 PM,24/10/2021   22:00:00,,,,,3.66,4.39,3.17,4.15,,,
24/10/2021,10.05.00 PM,24/10/2021   22:05:00,,,,,3.9,4.39,3.41,4.63,,,
24/10/2021,10.10.00 PM,24/10/2021   22:10:00,,,,,4.15,4.39,3.41,4.39,,,
24/10/2021,10.15.00 PM,24/10/2021   22:15:00,,,,,4.63,4.39,3.41,4.63,,,
24/10/2021,10.20.00 PM,24/10/2021   22:20:00,,,,,4.39,4.88,3.41,4.88,,,
24/10/2021,10.25.00 PM,24/10/2021   22:25:00,,,,,4.39,4.39,3.9,5.12,,,
24/10/2021,10.30.00 PM,24/10/2021   22:30:00,,,,,4.63,4.63,3.66,4.88,,,
24/10/2021,10.35.00 PM,24/10/2021   22:35:00,,,,,4.39,4.39,3.41,4.88,,,
24/10/2021,10.40.00 PM,24/10/2021   22:40:00,,,,,4.63,4.63,3.66,4.88,,,
24/10/2021,10.45.00 PM,24/10/2021   22:45:00,,,,,4.15,3.9,2.68,3.9,,,
24/10/2021,10.50.00 PM,24/10/2021   22:50:00,,,,,3.9,3.9,3.41,4.15,,,
24/10/2021,10.55.00 PM,24/10/2021   22:55:00,,,,,3.66,3.66,2.68,3.9,,,
24/10/2021,11.00.00 PM,24/10/2021   23:00:00,,,,,3.41,3.41,2.93,3.9,,,
24/10/2021,11.05.00 PM,24/10/2021   23:05:00,,,,,4.88,4.88,3.9,5.12,,,
24/10/2021,11.10.00 PM,24/10/2021   23:10:00,,,,,5.12,4.88,3.66,5.12,,,
24/10/2021,11.15.00 PM,24/10/2021   23:15:00,,,,,4.63,4.63,3.66,4.88,,,
24/10/2021,11.20.00 PM,24/10/2021   23:20:00,,,,,4.39,4.39,3.66,4.88,,,
24/10/2021,11.25.00 PM,24/10/2021   23:25:00,,,,,4.63,4.39,3.41,4.88,,,
24/10/2021,11.30.00 PM,24/10/2021   23:30:00,,,,,4.63,4.39,3.66,4.63,,,
24/10/2021,11.35.00 PM,24/10/2021   23:35:00,,,,,4.39,4.39,3.41,4.63,,,
24/10/2021,11.40.00 PM,24/10/2021   23:40:00,,,,,4.88,4.63,3.66,5.12,,,
24/10/2021,11.45.00 PM,24/10/2021   23:45:00,,,,,0.24,0.73,0,0,,,
24/10/2021,11.50.00 PM,24/10/2021   23:50:00,,,,,0.49,0.98,0,0,,,
24/10/2021,11.55.00 PM,24/10/2021   23:55:00,,,,,0.24,0.49,0,0,,,
25/10/2021,12.00.00 AM,25/10/2021   00:00:00,,,,,0.24,0.49,0,0,,,
25/10/2021,12.05.00 AM,25/10/2021   00:05:00,,,,,0.24,0.73,0,0,,,
25/10/2021,12.10.00 AM,25/10/2021   00:10:00,,,,,0.24,0.49,0,0,,,
25/10/2021,12.15.00 AM,25/10/2021   00:15:00,,,,,0,0.49,0,0,,,
25/10/2021,12.20.00 AM,25/10/2021   00:20:00,,,,,0,0.49,0,0,,,
25/10/2021,12.25.00 AM,25/10/2021   00:25:00,,,,,0,0.73,0,0,,,
25/10/2021,12.30.00 AM,25/10/2021   00:30:00,,,,,0.24,0.73,0,0,,,
25/10/2021,12.35.00 AM,25/10/2021   00:35:00,,,,,0.24,0.73,0,0,,,
25/10/2021,12.40.00 AM,25/10/2021   00:40:00,,,,,0,0.49,0,0,,,
25/10/2021,12.45.00 AM,25/10/2021   00:45:00,,,,,0,0.24,0,0,,,
25/10/2021,12.50.00 AM,25/10/2021   00:50:00,,,,,0,0.49,0,0,,,
25/10/2021,12.55.00 AM,25/10/2021   00:55:00,,,,,0.24,0.49,0,0,,,
25/10/2021,1.00.00 AM,25/10/2021   01:00:00,,,,,0.24,0.49,0,0,,,
25/10/2021,1.05.00 AM,25/10/2021   01:05:00,,,,,0,0.49,0,0,,,
25/10/2021,1.10.00 AM,25/10/2021   01:10:00,,,,,0,0.49,0,0,,,
25/10/2021,1.15.00 AM,25/10/2021   01:15:00,,,,,0.24,0.49,0,0,,,
25/10/2021,1.20.00 AM,25/10/2021   01:20:00,,,,,0,0.73,0,0,,,
25/10/2021,1.25.00 AM,25/10/2021   01:25:00,,,,,0,0.73,0,0,,,
25/10/2021,1.30.00 AM,25/10/2021   01:30:00,,,,,0,0.49,0,0,,,
25/10/2021,1.35.00 AM,25/10/2021   01:35:00,,,,,0,0.49,0,0,,,
25/10/2021,1.40.00 AM,25/10/2021   01:40:00,,,,,0,0.49,0,0,,,
25/10/2021,1.45.00 AM,25/10/2021   01:45:00,,,,,3.17,3.41,2.44,3.41,,,
25/10/2021,1.50.00 AM,25/10/2021   01:50:00,,,,,3.17,3.17,2.68,3.41,,,
25/10/2021,1.55.00 AM,25/10/2021   01:55:00,,,,,2.93,3.17,2.44,3.66,,,
25/10/2021,2.00.00 AM,25/10/2021   02:00:00,,,,,2.93,3.41,2.68,3.41,,,
25/10/2021,2.05.00 AM,25/10/2021   02:05:00,,,,,2.93,2.93,2.44,3.17,,,
25/10/2021,2.10.00 AM,25/10/2021   02:10:00,,,,,3.41,3.66,2.68,3.9,,,
25/10/2021,2.15.00 AM,25/10/2021   02:15:00,,,,,3.17,3.41,2.68,3.66,,,
25/10/2021,2.20.00 AM,25/10/2021   02:20:00,,,,,3.17,3.41,2.93,3.9,,,
25/10/2021,2.25.00 AM,25/10/2021   02:25:00,,,,,3.17,3.41,2.44,3.66,,,
25/10/2021,2.30.00 AM,25/10/2021   02:30:00,,,,,2.93,3.17,2.44,3.41,,,
25/10/2021,2.35.00 AM,25/10/2021   02:35:00,,,,,3.17,3.17,2.2,3.41,,,
25/10/2021,2.40.00 AM,25/10/2021   02:40:00,,,,,3.17,2.93,2.2,3.41,,,
